filepath,label,label_idx,session_id
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162326.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162326_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162327.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162327_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162327_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162328.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162328_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162328_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162329.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162337.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162337_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162337_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162338.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162338_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162339.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162339_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162339_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162340.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162340_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162341.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162341_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162341_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162341_3.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162342.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162345.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162345_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162345_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162346.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162346_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162346_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162347.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162347_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162347_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162348.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162348_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162348_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162349.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162349_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162349_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162350.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162350_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162350_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162351.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162351_1.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162351_2.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162352.jpg,Apple,0,Apple_S007
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162511.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162512.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162512_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162512_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162513.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162513_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162513_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162514.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162514_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162515.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162515_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162515_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162516.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162516_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162517.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162517_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162517_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162526.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162526_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162526_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162527.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162527_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162527_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162528.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162528_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162529.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162529_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162529_2.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162530.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162530_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162540.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162541.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162542.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162543.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162543_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162547.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162548.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162548_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162550.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162555.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162555_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162556.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162556_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162557.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162557_1.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162558.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162559.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162600.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162601.jpg,Apple,0,Apple_S009
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162733.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162734.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162734_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162735.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162735_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162735_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162736.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162736_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162737.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162737_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162741.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162742.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162743.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162744.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162745.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162747.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162747_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162748.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162750.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162751.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162755.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162756.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162758.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162759.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162759_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162759_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162800.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162800_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162801.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162801_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162801_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162802.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162802_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162802_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162803.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162803_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162803_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162804.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162806.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162806_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162806_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162807.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162809.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162810.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162810_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162810_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162811.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162811_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162812.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162812_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162812_2.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162813.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162813_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162814.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162814_1.jpg,Apple,0,Apple_S010
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162836.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162836_1.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162837.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162837_1.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162838.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162838_1.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162838_2.jpg,Apple,0,Apple_S011
E:\Semester 8\EC8020\Task 4\Project\dataset\Apple\IMG_20240710_162839.jpg,Apple,0,Apple_S011
